text,intent
I'm geekin for sum @ChipotleTweets rightnow🤗😂🥙,general_question
Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP,general_question
5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets,general_question
@ChipotleTweets No worries.  I got my four burrito bowls without issue. Lucky me. We beat the lines!,technical_support
No online orders today?  Really @ChipotleTweets ?  .,general_question
@Uber_Support Sent a DM... Hope you could help soon.,general_question
@Uber_Support Welp... I guess that's one bibimbap order I'm never gonna receive. Good thing I used a first time order promotion. Not a good first impression though.,general_question
@Uber_Support do you also support ubereats singapore? im reaching out here bec the support there is useless. any chance you could help?,complaint
@ChipotleTweets what is this in my food?? https://t.co/dW5E8d5DxO,general_question
Idk what @ChipotleTweets puts in their salad dressing but holy fack it's delicious #drinkitpouritgottahaveit,general_question
Shoutout to the best burritos around! Thanks @ChipotleTweets  for the $3 burrito! You the best!,positive_feedback
@ChipotleTweets NOOOOOOOOOO https://t.co/MrbjgkVuzy,general_question
@ChipotleTweets WHAT THE HECK?! https://t.co/LPAFswpIbL,general_question
I’m a undercover boss. Thank you for the $3 @ChipotleTweets. 🤓 https://t.co/Pl2Fv4XLWr,positive_feedback
I love you @ChipotleTweets,positive_feedback
@ChipotleTweets @28 My baby https://t.co/dtiXxMIJyq,general_question
"Was gonna say I’m ready for a job at @ChipotleTweets, but my rolling skills suck. https://t.co/CdzgKpYldg",complaint
@ChipotleTweets got his boorito 🎃😂 https://t.co/QB4ljLjSxx,general_question
Happy Halloween! I broke out my KO cosplay today for @116196 and @79587 and totally not because of @ChipotleTweets . Not at all. https://t.co/CkHFv3lMtB,technical_support
@ChipotleTweets Barbacoa w da guac 🤤😛🔥,general_question
Best part of today are these $3 burritos💀☠️ @ChipotleTweets https://t.co/vW35DKXm9c,positive_feedback
@ChipotleTweets but do I absolutely have to be in a costume for a $3 #boorito ?!!!,general_question
@ChipotleTweets @116199 Oh my god Becky,general_question
@ChipotleTweets https://t.co/iGQf79bF32,general_question
@ChipotleTweets Your app seems to be down,technical_support
enjoying our $3 #booritos from @ChipotleTweets #HappyHalloween #boo https://t.co/xn5MRjr8Hg,technical_support
Adult trick-or-treating for me is going to as many @ChipotleTweets as I can find for #Booritos,general_question
BOORITO TIME! @ChipotleTweets,general_question
@ChipotleTweets Yes hungry rutgers student ❤️,general_question
Bruh @ChipotleTweets u really just made me pay full price for my burrito I'm tight,payment_issue
"@ChipotleTweets U guys make it really hard to give feedback. Called the store, no answer. Can't send msg on FB. What are my options?",general_question
@ChipotleTweets gave me food poisoning and I’ve never been more heartbroken in my life,general_question
Forgot to get my receipt at @ChipotleTweets. There goes a chance at burritos for a year. Ugh.,general_question
@ChipotleTweets So worth it! Thanks for the fun deal!,positive_feedback
"Heck yes I went to @ChipotleTweets and got a $3 boo-rito bowl for wearing my minion outfit today. Well worth it (also I was far from alone, everyone wore costumes and wanted their costume chippy 😂) https://t.co/crR3iq4K1U",general_question
@VerizonSupport Banking. https://t.co/8535p04F9S,payment_issue
"@115725 @VerizonSupport trying to sign up for autopay, your site tells me my checking account # must be min 12 characters. Mine is 9. So???",payment_issue
@VerizonSupport I’m standing in front of it,general_question
@VerizonSupport Ok. Now what?,general_question
@VerizonSupport Didn’t work. Channels come up in guide (always have) by tv freezes when changing to anything under 523.,technical_support
@VerizonSupport Yes it is.,general_question
@VerizonSupport Problem has been consistently happening for about a month,technical_support
@115722 I’ve lost my network channels and other channels are glitchy. Need help!,general_question
@VerizonSupport No changes in a long time. No new hardware in a long time.,general_question
@VerizonSupport Same problem on both boxes,technical_support
@VerizonSupport I’m on the phone with your tech now looks like I’ll be another day without internet,technical_support
@VerizonSupport Nevermind I’ll be out of internet til Saturday smh,technical_support
@115722 I have been without internet for two days and y’all gonna tell me to wait til tomorrow,technical_support
@AskPlayStation Whenever i go to play my game it says im on my old psn account which i deleted of my system. Ive used that account like once before,account_problem
@AskPlayStation What do you mean by local user,general_question
@AskPlayStation why is this happening to me and only me? https://t.co/tEfiwmCVhl,technical_support
@AskPlayStation Thankx,general_question
"@AskPlayStation after playing for  a hour, my network on ps4 just drops to 67.9kbps.then I can't play any games(cod black ops3).pls help",general_question
@AskPlayStation Creí que lo había hecho. Ahora les vuelvo a escribir por privado.,general_question
@116216 he platinado Horizon Zero Dawn el 1/7/2017 y no he recibido el tema exclusivo vía mail. ¿podrían revisarlo? ID:Rezequiel.,general_question
@AskPlayStation Thanks !,positive_feedback
"@AskPlayStation Hi! Having issue with an old account, no idea what the login/email is for it but I know the ID",technical_support
"@AskPlayStation Pero un cobro con la misma información me lo tomo, un minuto después ya no. No es la info de la tarjeta, es un problema del store",technical_support
"@AskPlayStation Si, que la información de la tarjeta es incorrecta, asociada a PayPal, y una de las compras la hice sin problemas, un minuto antes.",technical_support
@116216 buenas tardes. Intento comprar por play store y me rechaza las compras,general_question
@116216 me pueden ayudar me robaronmi cuenta de psn,general_question
@AskPlayStation is it possible for me to delete my own psn or change the location and currency? Please reply,general_question
@AskPlayStation Hey is Shadow Of War remote play? Was thinking of getting a vita but i don't know if I can play my games remotely with it.,general_question
"@ATVIAssist How do I recieve the 2xp and weapon unlock though, is it in my gam ready when I load it up?",account_problem
@ATVIAssist And how come cod ww2 multiplayer servers are active for people who own illegal copies of the game?,general_question
@ATVIAssist @116222 ^^this I wanna know as well,general_question
"@ATVIAssist hey, I have pre ordered ww2 on the Xbox store, how will I receive my cod ww2 2xp and weapon unlock??",account_problem
"@ATVIAssist Hi, i preordered ww2 on Saturday and i was told i was going to get 1,100 cod points yet i didn't, do i have to wait till friday?",general_question
@116226 @ATVIAssist Can I use my 3 of a kind on WWII? 🤔😂 plz,general_question
